Time(s),Drone0_X,Drone0_Y,Drone0_Z,Drone0_Pitch,Drone0_Yaw,Drone0_RPMs,Drone0_Velocity,Drone0_HorSpeed,Drone1_X,Drone1_Y,Drone1_Z,Drone1_Pitch,Drone1_Yaw,Drone1_RPMs,Drone1_Velocity,Drone1_HorSpeed
7.1,27.0,542.5,151.2778279300026,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
7.2,48.04973481424236,129.09748028404877,146.1076173499676,-0.42,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
7.2,27.0,542.5,152.0778279300026,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
7.3,48.74737393488226,130.97186009010537,146.82400058748166,-0.42,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
7.3,27.0,542.5,152.8778279300026,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
7.4,49.44501305552216,132.84623989616196,147.54038382499573,-0.42,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
7.4,27.0,542.5,153.67782793000262,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
7.5,50.14265217616206,134.72061970221856,148.2567670625098,-0.42,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
7.5,27.0,542.5,154.47782793000263,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
7.6,50.84029129680196,136.59499950827515,148.97315030002386,-0.43,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
7.6,27.0,542.5,155.27782793000264,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
7.7,51.537930417441856,138.46937931433175,149.68953353753793,-0.43,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
7.7,27.0,542.5,156.07782793000266,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
7.8,52.235569538081755,140.34375912038834,150.405916775052,-0.43,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
7.8,27.0,542.5,156.87782793000267,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
7.9,52.933208658721654,142.21813892644494,151.12230001256606,-0.43,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
7.9,27.0,542.5,157.67782793000268,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
8.0,53.63084777936155,144.09251873250153,151.83868325008012,-0.43,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
8.0,27.0,542.5,158.4778279300027,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
8.1,54.32848690000145,145.96689853855813,152.5550664875942,-0.44,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
8.1,27.0,542.5,159.2778279300027,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
8.2,55.02612602064135,147.84127834461472,153.27144972510825,-0.44,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
8.2,27.0,542.5,160.0778279300027,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
8.3,55.72376514128125,149.71565815067132,153.98783296262232,-0.44,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
8.3,27.0,542.5,160.87782793000272,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
8.4,56.42140426192115,151.5900379567279,154.7042162001364,-0.44,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
8.4,27.0,542.5,161.67782793000274,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
8.5,57.119043382561046,153.4644177627845,155.42059943765045,-0.44,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
8.5,27.0,542.5,162.47782793000275,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
8.6,57.816682503200944,155.3387975688411,156.13698267516452,-0.45,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
8.6,27.0,542.5,163.27782793000276,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
8.7,58.51432162384084,157.2131773748977,156.85336591267858,-0.45,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
8.7,27.0,542.5,164.07782793000277,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
8.8,59.21196074448074,159.0875571809543,157.56974915019265,-0.45,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
8.8,27.0,542.5,164.87782793000278,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
8.9,59.90959986512064,160.9619369870109,158.28613238770672,-0.46,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
8.9,27.0,542.5,165.6778279300028,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
9.0,60.60723898576054,162.83631679306748,159.00251562522078,-0.46,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
9.0,27.0,542.5,166.4778279300028,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
9.1,61.30487810640044,164.71069659912408,159.71889886273485,-0.46,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
9.1,27.0,542.5,167.27782793000281,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
